age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 48], [215646 - 367533], 9, 0, 0, 40, *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, >50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, >50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, >50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, >50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, >50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 64], [234721 - 368005], [7 - 8], 0, 0, [40 - 52], *, America, Male, *, Married-civ-spouse, Husband, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, <=50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[37 - 53], [284582 - 356934], 14, 0, 0, [40 - 45], *, United-States, *, White, Married-civ-spouse, *, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[52 - 58], [209642 - 349910], 9, 0, 0, [45 - 55], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[31 - 52], [45781 - 266860], [14 - 15], [14084 - 15024], 0, [50 - 60], Private, United-States, *, White, *, *, *, >50K
[31 - 52], [45781 - 266860], [14 - 15], [14084 - 15024], 0, [50 - 60], Private, United-States, *, White, *, *, *, >50K
[31 - 52], [45781 - 266860], [14 - 15], [14084 - 15024], 0, [50 - 60], Private, United-States, *, White, *, *, *, <=50K
[31 - 52], [45781 - 266860], [14 - 15], [14084 - 15024], 0, [50 - 60], Private, United-States, *, White, *, *, *, >50K
