age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, >50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, >50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, <=50K
