age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[38 - 41], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[53 - 56], [234721 - 324568], 7, 0, 0, [40 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
[37 - 53], [284582 - 306889], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
