age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 232618], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
