age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 38], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 45], [215646 - 367533], 9, 0, 0, 40, Self, United-States, Male, White, Divorced, Not-in-family, *, <=50K
