age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[50 - 63], [83311 - 256908], 13, 0, 0, [13 - 40], Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, >50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[38 - 63], [215646 - 408717], 9, [0 - 4787], 0, [40 - 55], *, United-States, Male, White, Divorced, Not-in-family, *, <=50K
