age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 114135.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 265928.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
