age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, >50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, >50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, >50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
40.5, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, >50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, >50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, >50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, >50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, >50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, >50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
38, 244295, 9, 0, 0, 40, *, America, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, >50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, >50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, >50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, <=50K
28.5, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, >50K
