age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
40, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
40, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
40, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
40, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
40, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
29.5, 40, 13, Private, America, Female, Black, *, *, *, <=50K
29.5, 40, 13, Private, America, Female, Black, *, *, *, <=50K
29.5, 40, 13, Private, America, Female, Black, *, *, *, <=50K
29.5, 40, 13, Private, America, Female, Black, *, *, *, >50K
29.5, 40, 13, Private, America, Female, Black, *, *, *, <=50K
40, 40, 14, Private, America, *, White, *, Exec-managerial, *, <=50K
40, 40, 14, Private, America, *, White, *, Exec-managerial, *, >50K
40, 40, 14, Private, America, *, White, *, Exec-managerial, *, >50K
40, 40, 14, Private, America, *, White, *, Exec-managerial, *, >50K
40, 40, 14, Private, America, *, White, *, Exec-managerial, *, >50K
52, 20.5, 6, Self, America, *, *, *, *, *, <=50K
52, 20.5, 6, Self, America, *, *, *, *, *, <=50K
52, 20.5, 6, Self, America, *, *, *, *, *, <=50K
52, 20.5, 6, Self, America, *, *, *, *, *, <=50K
52, 20.5, 6, Self, America, *, *, *, *, *, <=50K
53.5, 45, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
53.5, 45, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
53.5, 45, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
53.5, 45, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
53.5, 45, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, <=50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, <=50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
30, 40, 13, *, *, Male, *, Husband, services, Married-civ-spouse, >50K
30, 40, 13, *, *, Male, *, Husband, services, Married-civ-spouse, <=50K
30, 40, 13, *, *, Male, *, Husband, services, Married-civ-spouse, >50K
30, 40, 13, *, *, Male, *, Husband, services, Married-civ-spouse, >50K
30, 40, 13, *, *, Male, *, Husband, services, Married-civ-spouse, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
33, 50, 12.5, Private, United-States, Male, *, *, services, *, <=50K
33, 50, 12.5, Private, United-States, Male, *, *, services, *, <=50K
33, 50, 12.5, Private, United-States, Male, *, *, services, *, >50K
33, 50, 12.5, Private, United-States, Male, *, *, services, *, >50K
33, 50, 12.5, Private, United-States, Male, *, *, services, *, >50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
32.5, 40, 9, Private, United-States, Male, White, *, Machine-op-inspct, *, <=50K
32.5, 40, 9, Private, United-States, Male, White, *, Machine-op-inspct, *, <=50K
32.5, 40, 9, Private, United-States, Male, White, *, Machine-op-inspct, *, <=50K
32.5, 40, 9, Private, United-States, Male, White, *, Machine-op-inspct, *, <=50K
32.5, 40, 9, Private, United-States, Male, White, *, Machine-op-inspct, *, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
44.5, 45, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
44.5, 45, 14, Self, United-States, *, White, *, Exec-managerial, *, <=50K
44.5, 45, 14, Self, United-States, *, White, *, Exec-managerial, *, <=50K
44.5, 45, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
44.5, 45, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
42.5, 60, 16, Self, United-States, Male, White, Husband, Prof-specialty, Married-civ-spouse, >50K
42.5, 60, 16, Self, United-States, Male, White, Husband, Prof-specialty, Married-civ-spouse, >50K
42.5, 60, 16, Self, United-States, Male, White, Husband, Prof-specialty, Married-civ-spouse, >50K
42.5, 60, 16, Self, United-States, Male, White, Husband, Prof-specialty, Married-civ-spouse, >50K
42.5, 60, 16, Self, United-States, Male, White, Husband, Prof-specialty, Married-civ-spouse, >50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
44.5, 40, 7, Private, United-States, *, White, *, *, *, <=50K
44.5, 40, 7, Private, United-States, *, White, *, *, *, <=50K
44.5, 40, 7, Private, United-States, *, White, *, *, *, <=50K
44.5, 40, 7, Private, United-States, *, White, *, *, *, <=50K
44.5, 40, 7, Private, United-States, *, White, *, *, *, <=50K
60.5, 40, 9, Private, United-States, Female, White, *, services, *, <=50K
60.5, 40, 9, Private, United-States, Female, White, *, services, *, <=50K
60.5, 40, 9, Private, United-States, Female, White, *, services, *, <=50K
60.5, 40, 9, Private, United-States, Female, White, *, services, *, >50K
60.5, 40, 9, Private, United-States, Female, White, *, services, *, <=50K
56.5, 40, 13, *, United-States, Male, White, Husband, services, Married-civ-spouse, >50K
56.5, 40, 13, *, United-States, Male, White, Husband, services, Married-civ-spouse, >50K
56.5, 40, 13, *, United-States, Male, White, Husband, services, Married-civ-spouse, <=50K
56.5, 40, 13, *, United-States, Male, White, Husband, services, Married-civ-spouse, >50K
56.5, 40, 13, *, United-States, Male, White, Husband, services, Married-civ-spouse, >50K
20.5, 40, 9, Private, United-States, Male, White, Own-child, manual-labor, Never-married, <=50K
20.5, 40, 9, Private, United-States, Male, White, Own-child, manual-labor, Never-married, <=50K
20.5, 40, 9, Private, United-States, Male, White, Own-child, manual-labor, Never-married, <=50K
20.5, 40, 9, Private, United-States, Male, White, Own-child, manual-labor, Never-married, <=50K
20.5, 40, 9, Private, United-States, Male, White, Own-child, manual-labor, Never-married, <=50K
50, 40, 9, Private, United-States, Male, White, Husband, Craft-repair, Married-civ-spouse, <=50K
50, 40, 9, Private, United-States, Male, White, Husband, Craft-repair, Married-civ-spouse, <=50K
50, 40, 9, Private, United-States, Male, White, Husband, Craft-repair, Married-civ-spouse, <=50K
50, 40, 9, Private, United-States, Male, White, Husband, Craft-repair, Married-civ-spouse, <=50K
50, 40, 9, Private, United-States, Male, White, Husband, Craft-repair, Married-civ-spouse, <=50K
24.5, 52, 12.5, *, United-States, Male, White, *, *, *, <=50K
24.5, 52, 12.5, *, United-States, Male, White, *, *, *, <=50K
24.5, 52, 12.5, *, United-States, Male, White, *, *, *, <=50K
24.5, 52, 12.5, *, United-States, Male, White, *, *, *, <=50K
24.5, 52, 12.5, *, United-States, Male, White, *, *, *, <=50K
20.5, 44.5, 10, Private, United-States, Male, *, *, services, Never-married, <=50K
20.5, 44.5, 10, Private, United-States, Male, *, *, services, Never-married, <=50K
20.5, 44.5, 10, Private, United-States, Male, *, *, services, Never-married, <=50K
20.5, 44.5, 10, Private, United-States, Male, *, *, services, Never-married, <=50K
20.5, 44.5, 10, Private, United-States, Male, *, *, services, Never-married, <=50K
46.5, 40, 13, *, United-States, Male, White, *, Exec-managerial, *, <=50K
46.5, 40, 13, *, United-States, Male, White, *, Exec-managerial, *, <=50K
46.5, 40, 13, *, United-States, Male, White, *, Exec-managerial, *, <=50K
46.5, 40, 13, *, United-States, Male, White, *, Exec-managerial, *, >50K
