age, hours-per-week, workclass, native-country, sex, race, relationship, occupation, marital-status, income, education-num
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 7
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 7
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 3
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 6
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 2
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 2
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 5
47, 41, *, *, Male, White, *, *, *, <=50K, 5
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 1
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 5
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 7
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 6
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 8
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 12
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 6
47, 41, *, *, Male, White, *, *, *, <=50K, 15
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 6
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 5
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 4
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 7
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 16
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 6
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 11
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 7
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 2
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 7
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 5
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 14
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 10
47, 41, *, *, Male, White, *, *, *, <=50K, 6
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 9
47, 41, *, *, Male, White, *, *, *, <=50K, 13
47, 41, *, *, Male, White, *, *, *, <=50K, 7
65.5, 26.5, *, *, *, *, *, *, *, *, 13
65.5, 26.5, *, *, *, *, *, *, *, *, 7
