age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
41.5, 40, 13, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
41.5, 40, 13, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
41.5, 40, 13, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
41.5, 40, 13, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
41.5, 40, 13, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
56, 42.5, 7, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 42.5, 7, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 42.5, 7, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 42.5, 7, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 42.5, 7, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
