age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Never-married
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Never-married
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Divorced
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Never-married
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Divorced
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, <=50K, Widowed
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Divorced
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Never-married
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Divorced
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 24, 13.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
56.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
56.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Divorced
