age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
39.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
39.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
39.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
39.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
39.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, North-America, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, North-America, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, North-America, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, North-America, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, North-America, Male, White, Not-in-family, manual-labor, <=50K, Never-married
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, <=50K, Widowed
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, <=50K, Divorced
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, Female, Black, *, *, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, Female, Black, *, *, <=50K, Separated
29.5, 40, 13, Private, America, Female, Black, *, *, <=50K, Never-married
29.5, 40, 13, Private, America, Female, Black, *, *, <=50K, Never-married
29.5, 40, 13, Private, America, Female, Black, *, *, <=50K, Never-married
40.5, 40, 14, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
40.5, 40, 14, Private, United-States, *, White, *, *, <=50K, Divorced
40.5, 40, 14, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
40.5, 40, 14, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
40.5, 40, 14, Private, United-States, *, White, *, *, <=50K, Never-married
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-spouse-absent
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Divorced
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
53, 48.5, 9, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
53, 48.5, 9, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
53, 48.5, 9, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
53, 48.5, 9, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
53, 48.5, 9, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
42, 40, 13, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
42, 40, 13, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
42, 40, 13, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
42, 40, 13, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
42, 40, 13, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
38.5, 80, 10, Self, *, Male, *, *, *, *, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
