age, hours-per-week, workclass, native-country, sex, race, relationship, occupation, marital-status, income, education-num
40, 40, State-gov, United-States, Male, *, *, *, *, <=50K, 13
40, 40, State-gov, United-States, Male, *, *, *, *, <=50K, 11
40, 40, State-gov, United-States, Male, *, *, *, *, <=50K, 10
40, 40, State-gov, United-States, Male, *, *, *, *, <=50K, 9
40, 40, State-gov, United-States, Male, *, *, *, *, <=50K, 13
52.5, 16.5, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 13
52.5, 16.5, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
52.5, 16.5, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 5
52.5, 16.5, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
52.5, 16.5, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 6
38, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
38, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
38, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
38, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 11
38, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 7
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 9
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 10
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 4
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 7
28, 40, Private, America, Female, *, *, services, *, <=50K, 13
28, 40, Private, America, Female, *, *, services, *, <=50K, 10
28, 40, Private, America, Female, *, *, services, *, <=50K, 10
28, 40, Private, America, Female, *, *, services, *, <=50K, 13
28, 40, Private, America, Female, *, *, services, *, <=50K, 10
37, 40, Private, United-States, Female, *, *, *, *, <=50K, 14
37, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
37, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
37, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
37, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
51.5, 18, Private, America, Female, *, *, services, *, *, 5
51.5, 18, Private, America, Female, *, *, services, *, *, 9
51.5, 18, Private, America, Female, *, *, services, *, *, 7
51.5, 18, Private, America, Female, *, *, services, *, *, 13
51.5, 18, Private, America, Female, *, *, services, *, *, 9
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 16
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 13
