age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Married-civ-spouse
40.5, 40, 13, *, United-States, *, White, *, bureaucracy, <=50K, Widowed
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 26.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Divorced
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Never-married
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Divorced
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Never-married
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Never-married
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Divorced
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Divorced
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Never-married
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Divorced
39, 40, 9, Private, North-America, *, White, Not-in-family, *, <=50K, Widowed
58.5, 45, 7, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
58.5, 45, 7, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
58.5, 45, 7, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
