age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-spouse-absent
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Separated
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Divorced
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 50, 13, *, United-States, *, White, *, *, *, Never-married
