age, hours-per-week, workclass, native-country, sex, race, relationship, occupation, marital-status, income, education-num
39.5, 40, *, North-America, Male, White, Not-in-family, *, Never-married, <=50K, 13
39.5, 40, *, North-America, Male, White, Not-in-family, *, Never-married, <=50K, 9
39.5, 40, *, North-America, Male, White, Not-in-family, *, Never-married, <=50K, 13
39.5, 40, *, North-America, Male, White, Not-in-family, *, Never-married, <=50K, 10
39.5, 40, *, North-America, Male, White, Not-in-family, *, Never-married, <=50K, 9
53, 16.5, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 13
53, 16.5, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 5
53, 16.5, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 9
53, 16.5, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 6
53, 16.5, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 15
39, 40, Private, United-States, Male, White, Not-in-family, manual-labor, Divorced, <=50K, 9
39, 40, Private, United-States, Male, White, Not-in-family, manual-labor, Divorced, <=50K, 10
39, 40, Private, United-States, Male, White, Not-in-family, manual-labor, Divorced, <=50K, 10
39, 40, Private, United-States, Male, White, Not-in-family, manual-labor, Divorced, <=50K, 9
39, 40, Private, United-States, Male, White, Not-in-family, manual-labor, Divorced, <=50K, 11
53.5, 40, Self, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 7
53.5, 40, Self, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, Self, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, Self, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 13
53.5, 40, Self, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 7
28.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, <=50K, 13
28.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, <=50K, 10
28.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, <=50K, 11
28.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, <=50K, 9
28.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, <=50K, 6
38.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, <=50K, 14
38.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, <=50K, 9
38.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, <=50K, 10
38.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, <=50K, 13
38.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, <=50K, 13
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 5
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 9
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 7
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 9
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 9
53, 45, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 16
53, 45, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 15
31.5, 51, Private, United-States, *, White, Not-in-family, *, Never-married, *, 14
31.5, 51, Private, United-States, *, White, Not-in-family, *, Never-married, *, 9
31.5, 51, Private, United-States, *, White, Not-in-family, *, Never-married, *, 9
31.5, 51, Private, United-States, *, White, Not-in-family, *, Never-married, *, 13
31.5, 51, Private, United-States, *, White, Not-in-family, *, Never-married, *, 10
42, 40, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 13
42, 40, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 13
42, 40, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 13
42, 40, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 12
42, 40, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 13
39.5, 80, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 10
39.5, 80, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 13
39.5, 80, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 15
39.5, 80, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 13
39.5, 80, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 13
30, 40, *, *, Male, *, Husband, *, Married-civ-spouse, >50K, 13
30, 40, *, *, Male, *, Husband, *, Married-civ-spouse, >50K, 13
30, 40, *, *, Male, *, Husband, *, Married-civ-spouse, >50K, 13
30, 40, *, *, Male, *, Husband, *, Married-civ-spouse, >50K, 13
30, 40, *, *, Male, *, Husband, *, Married-civ-spouse, >50K, 9
23, 30, Private, United-States, *, White, *, *, Never-married, <=50K, 13
23, 30, Private, United-States, *, White, *, *, Never-married, <=50K, 11
23, 30, Private, United-States, *, White, *, *, Never-married, <=50K, 10
23, 30, Private, United-States, *, White, *, *, Never-married, <=50K, 13
23, 30, Private, United-States, *, White, *, *, Never-married, <=50K, 13
32, 50, Private, United-States, Male, *, *, *, *, *, 12
32, 50, Private, United-States, Male, *, *, *, *, *, 10
32, 50, Private, United-States, Male, *, *, *, *, *, 13
32, 50, Private, United-States, Male, *, *, *, *, *, 11
32, 50, Private, United-States, Male, *, *, *, *, *, 10
35, 45, Private, America, Male, *, Husband, *, Married-civ-spouse, <=50K, 4
35, 45, Private, America, Male, *, Husband, *, Married-civ-spouse, <=50K, 13
35, 45, Private, America, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
35, 45, Private, America, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
35, 45, Private, America, Male, *, Husband, *, Married-civ-spouse, <=50K, 10
25, 35, Self, United-States, Male, White, *, manual-labor, Never-married, <=50K, 9
25, 35, Self, United-States, Male, White, *, manual-labor, Never-married, <=50K, 9
25, 35, Self, United-States, Male, White, *, manual-labor, Never-married, <=50K, 7
25, 35, Self, United-States, Male, White, *, manual-labor, Never-married, <=50K, 9
25, 35, Self, United-States, Male, White, *, manual-labor, Never-married, <=50K, 10
32, 40, Private, United-States, Male, White, *, *, Never-married, <=50K, 9
32, 40, Private, United-States, Male, White, *, *, Never-married, <=50K, 13
32, 40, Private, United-States, Male, White, *, *, Never-married, <=50K, 9
32, 40, Private, United-States, Male, White, *, *, Never-married, <=50K, 7
32, 40, Private, United-States, Male, White, *, *, Never-married, <=50K, 13
38, 50, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 7
38, 50, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 13
38, 50, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 9
38, 50, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 9
38, 50, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K, 9
43, 45, Self, United-States, *, White, *, *, *, *, 14
43, 45, Self, United-States, *, White, *, *, *, *, 13
43, 45, Self, United-States, *, White, *, *, *, *, 13
43, 45, Self, United-States, *, White, *, *, *, *, 14
43, 45, Self, United-States, *, White, *, *, *, *, 10
40.5, 60, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 16
40.5, 60, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 12
40.5, 60, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 15
40.5, 60, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 13
40.5, 60, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K, 9
35.5, 40, *, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 5
35.5, 40, *, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 9
35.5, 40, *, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 9
35.5, 40, *, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 9
35.5, 40, *, United-States, Male, Black, Husband, *, Married-civ-spouse, <=50K, 9
43, 40, Private, United-States, Male, White, Husband, manual-labor, Married-civ-spouse, <=50K, 7
43, 40, Private, United-States, Male, White, Husband, manual-labor, Married-civ-spouse, <=50K, 9
43, 40, Private, United-States, Male, White, Husband, manual-labor, Married-civ-spouse, <=50K, 9
