age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, >50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, >50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
43, 40, 13, Gov, United-States, Male, White, *, *, *, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, >50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
58.5, 45, 7, *, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, <=50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, <=50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, Private, America, *, *, *, *, Married-civ-spouse, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, <=50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, <=50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
40.5, 41.5, 14, Private, *, *, *, *, Exec-managerial, *, >50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
54.5, 47.5, 9, *, United-States, Male, *, Husband, *, Married-civ-spouse, >50K
54.5, 47.5, 9, *, United-States, Male, *, Husband, *, Married-civ-spouse, >50K
