age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Divorced
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Divorced
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Divorced
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Divorced
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Separated
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Married-spouse-absent
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Separated
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Divorced
42.5, 45, 13, *, *, Male, *, Not-in-family, *, *, Never-married
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, Self, *, Male, *, Husband, *, *, Married-civ-spouse
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Widowed
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Married-spouse-absent
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Separated
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Married-spouse-absent
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, *, *, Male, *, Not-in-family, *, *, Married-spouse-absent
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
58.5, 45, 8, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
35.5, 45, 13.5, *, *, *, *, Wife, *, *, Married-civ-spouse
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Married-spouse-absent
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Widowed
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Never-married
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Never-married
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Separated
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Divorced
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Separated
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Separated
56.5, 28, 6, *, America, *, *, Not-in-family, *, <=50K, Widowed
56.5, 48.5, 9, *, *, Male, *, Husband, *, *, Married-civ-spouse
