age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
41, 40, 13, *, United-States, Male, White, Not-in-family, *, Never-married, <=50K
41, 40, 13, *, United-States, Male, White, Not-in-family, *, Never-married, <=50K
41, 40, 13, *, United-States, Male, White, Not-in-family, *, Never-married, <=50K
41, 40, 13, *, United-States, Male, White, Not-in-family, *, Never-married, <=50K
41, 40, 13, *, United-States, Male, White, Not-in-family, *, Never-married, <=50K
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
39, 40, 9, Private, United-States, Male, White, Not-in-family, *, Divorced, <=50K
39, 40, 9, Private, United-States, Male, White, Not-in-family, *, Divorced, <=50K
39, 40, 9, Private, United-States, Male, White, Not-in-family, *, Divorced, >50K
39, 40, 9, Private, United-States, Male, White, Not-in-family, *, Divorced, <=50K
39, 40, 9, Private, United-States, Male, White, Not-in-family, *, Divorced, <=50K
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
29.5, 40, 13, Private, America, Female, *, Wife, *, Married-civ-spouse, <=50K
29.5, 40, 13, Private, America, Female, *, Wife, *, Married-civ-spouse, >50K
29.5, 40, 13, Private, America, Female, *, Wife, *, Married-civ-spouse, >50K
29.5, 40, 13, Private, America, Female, *, Wife, *, Married-civ-spouse, >50K
29.5, 40, 13, Private, America, Female, *, Wife, *, Married-civ-spouse, >50K
38.5, 40, 14, Private, United-States, *, White, *, *, Married-civ-spouse, <=50K
38.5, 40, 14, Private, United-States, *, White, *, *, Married-civ-spouse, <=50K
38.5, 40, 14, Private, United-States, *, White, *, *, Married-civ-spouse, <=50K
38.5, 40, 14, Private, United-States, *, White, *, *, Married-civ-spouse, >50K
38.5, 40, 14, Private, United-States, *, White, *, *, Married-civ-spouse, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
53.5, 45, 9, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K
53.5, 45, 9, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K
53.5, 45, 9, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K
53.5, 45, 9, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K
53.5, 45, 9, Self, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
42, 40, 13, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
42, 40, 13, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
42, 40, 13, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
42, 40, 13, Private, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
42, 40, 13, Private, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
37.5, 82.5, 10, Self, *, Male, *, *, *, *, >50K
37.5, 82.5, 10, Self, *, Male, *, *, *, *, >50K
37.5, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
37.5, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
37.5, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
30, 40, 13, *, *, Male, *, Husband, *, Married-civ-spouse, >50K
30, 40, 13, *, *, Male, *, Husband, *, Married-civ-spouse, <=50K
30, 40, 13, *, *, Male, *, Husband, *, Married-civ-spouse, >50K
30, 40, 13, *, *, Male, *, Husband, *, Married-civ-spouse, >50K
30, 40, 13, *, *, Male, *, Husband, *, Married-civ-spouse, >50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
24.5, 30, 13, Private, United-States, *, White, *, *, Never-married, <=50K
32, 50, 12.5, *, United-States, Male, *, Not-in-family, services, Never-married, <=50K
32, 50, 12.5, *, United-States, Male, *, Not-in-family, services, Never-married, <=50K
32, 50, 12.5, *, United-States, Male, *, Not-in-family, services, Never-married, <=50K
32, 50, 12.5, *, United-States, Male, *, Not-in-family, services, Never-married, <=50K
32, 50, 12.5, *, United-States, Male, *, Not-in-family, services, Never-married, >50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
34, 45, 4, Private, America, Male, *, Husband, manual-labor, Married-civ-spouse, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
25, 37.5, 9, Self, United-States, Male, White, *, *, Never-married, <=50K
32.5, 40.5, 9, Private, United-States, Male, White, *, *, Never-married, <=50K
32.5, 40.5, 9, Private, United-States, Male, White, *, *, Never-married, <=50K
32.5, 40.5, 9, Private, United-States, Male, White, *, *, Never-married, <=50K
32.5, 40.5, 9, Private, United-States, Male, White, *, *, Never-married, <=50K
32.5, 40.5, 9, Private, United-States, Male, White, *, *, Never-married, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 7.5, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
44, 45, 14, *, United-States, *, White, *, *, Divorced, >50K
44, 45, 14, *, United-States, *, White, *, *, Divorced, <=50K
44, 45, 14, *, United-States, *, White, *, *, Divorced, <=50K
44, 45, 14, *, United-States, *, White, *, *, Divorced, <=50K
44, 45, 14, *, United-States, *, White, *, *, Divorced, <=50K
43, 60, 16, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
43, 60, 16, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
43, 60, 16, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
43, 60, 16, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
43, 60, 16, Self, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
55, 20, 9, Private, United-States, *, Black, *, *, *, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
39, 40, 5, *, America, Male, *, Husband, *, Married-civ-spouse, <=50K
46, 40, 7.5, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K
46, 40, 7.5, *, United-States, Male, *, Husband, *, Married-civ-spouse, >50K
46, 40, 7.5, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K
46, 40, 7.5, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K
46, 40, 7.5, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K
59.5, 40, 9, Private, United-States, Female, White, *, *, *, <=50K
59.5, 40, 9, Private, United-States, Female, White, *, *, *, <=50K
59.5, 40, 9, Private, United-States, Female, White, *, *, *, >50K
59.5, 40, 9, Private, United-States, Female, White, *, *, *, <=50K
