age, hours-per-week, workclass, native-country, sex, race, relationship, occupation, marital-status, income, education-num
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 13
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 11
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 5
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 10
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 10
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 9
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 7
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 13
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 10
40.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 10
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 13
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 9
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 9
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 9
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 5
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 9
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 6
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 4
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 9
53, 16.5, Self, United-States, *, *, *, *, *, <=50K, 15
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 13
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 11
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 6
38.5, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 7
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 13
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 10
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 13
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 7
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 13
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 10
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 13
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 10
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 10
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 10
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 13
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 10
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 6
28.5, 40, Private, America, Female, *, *, services, *, <=50K, 9
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 14
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 10
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 10
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 11
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 6
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 13
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 9
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 13
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 13
37.5, 40, Private, United-States, Female, White, *, *, *, <=50K, 10
52, 20.5, *, America, *, *, *, *, *, *, 5
52, 20.5, *, America, *, *, *, *, *, *, 7
52, 20.5, *, America, *, *, *, *, *, *, 3
52, 20.5, *, America, *, *, *, *, *, *, 9
52, 20.5, *, America, *, *, *, *, *, *, 10
52, 20.5, *, America, *, *, *, *, *, *, 12
52, 20.5, *, America, *, *, *, *, *, *, 13
52, 20.5, *, America, *, *, *, *, *, *, 9
52, 20.5, *, America, *, *, *, *, *, *, 13
52, 20.5, *, America, *, *, *, *, *, *, 9
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 16
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 13
53, 45, Self, United-States, Male, *, Husband, *, Married-civ-spouse, >50K, 15
