age, hours-per-week, workclass, native-country, sex, race, relationship, occupation, marital-status, income, education-num
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 13
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 9
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 13
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 13
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 9
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 9
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 10
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 7
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 9
41, 40, *, North-America, Male, White, *, *, Never-married, <=50K, 10
53, 16.5, Self, United-States, *, *, *, *, *, *, 13
53, 16.5, Self, United-States, *, *, *, *, *, *, 9
53, 16.5, Self, United-States, *, *, *, *, *, *, 9
53, 16.5, Self, United-States, *, *, *, *, *, *, 9
53, 16.5, Self, United-States, *, *, *, *, *, *, 5
53, 16.5, Self, United-States, *, *, *, *, *, *, 9
53, 16.5, Self, United-States, *, *, *, *, *, *, 6
53, 16.5, Self, United-States, *, *, *, *, *, *, 4
53, 16.5, Self, United-States, *, *, *, *, *, *, 13
53, 16.5, Self, United-States, *, *, *, *, *, *, 15
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 13
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 10
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 11
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
39, 40, Private, United-States, Male, White, *, manual-labor, *, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 7
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 13
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 10
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 9
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 13
53.5, 40, *, United-States, Male, *, Husband, *, Married-civ-spouse, <=50K, 7
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 13
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 9
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 10
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 13
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 11
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 13
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 13
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 9
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 6
29.5, 40, Private, *, Female, *, Wife, *, Married-civ-spouse, *, 6
39.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, *, 14
39.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, *, 15
39.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, *, 13
39.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, *, 9
39.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, *, 10
39.5, 40, Private, United-States, Female, *, Wife, *, Married-civ-spouse, *, 13
