age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
49, 40, 13, *, *, Male, *, *, *, *, Never-married
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Divorced
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Never-married
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Never-married
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Divorced
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Never-married
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
49, 40, 13, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Divorced
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Widowed
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Never-married
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Divorced
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Divorced
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-spouse-absent
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Separated
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
60.5, 29, 13.5, *, *, Male, *, *, *, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Divorced
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Never-married
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Never-married
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Divorced
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Divorced
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-spouse-absent
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Never-married
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Never-married
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Divorced
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Divorced
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Never-married
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Divorced
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Never-married
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-spouse-absent
41.5, 40, 9, Self, *, Male, *, *, manual-labor, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Never-married
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Widowed
59.5, 45, 8, *, America, Male, *, *, *, *, Divorced
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
59.5, 45, 8, *, America, Male, *, *, *, *, Married-civ-spouse
