age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40, 40, 13, *, United-States, Male, White, *, bureaucracy, <=50K, Never-married
40, 40, 13, *, United-States, Male, White, *, bureaucracy, <=50K, Never-married
40, 40, 13, *, United-States, Male, White, *, bureaucracy, <=50K, Married-civ-spouse
40, 40, 13, *, United-States, Male, White, *, bureaucracy, <=50K, Married-civ-spouse
40, 40, 13, *, United-States, Male, White, *, bureaucracy, <=50K, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
28, 40, 13, *, America, Female, *, *, Prof-specialty, <=50K, Married-civ-spouse
28, 40, 13, *, America, Female, *, *, Prof-specialty, <=50K, Never-married
28, 40, 13, *, America, Female, *, *, Prof-specialty, <=50K, Never-married
28, 40, 13, *, America, Female, *, *, Prof-specialty, <=50K, Never-married
28, 40, 13, *, America, Female, *, *, Prof-specialty, <=50K, Never-married
39, 40, 14, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39, 40, 14, *, United-States, *, White, *, *, <=50K, Never-married
39, 40, 14, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39, 40, 14, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39, 40, 14, *, United-States, *, White, *, *, <=50K, Never-married
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-spouse-absent
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Divorced
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
53, 47.5, 9, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 47.5, 9, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 47.5, 9, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 47.5, 9, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
