age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Widowed
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, services, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, services, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, services, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, services, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, services, *, Married-civ-spouse
39.5, 40, 14, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
39.5, 40, 14, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
39.5, 40, 14, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
39.5, 40, 14, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
39.5, 40, 14, Private, United-States, Female, *, *, *, <=50K, Never-married
51, 28, 5, Private, America, *, *, Not-in-family, *, <=50K, Married-spouse-absent
51, 28, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
51, 28, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
51, 28, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
51, 28, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
52.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
43, 40, 13, Private, *, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, *, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, *, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, *, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, *, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
39.5, 80, 11.5, Self, *, Male, *, Husband, *, >50K, Married-civ-spouse
39.5, 80, 11.5, Self, *, Male, *, Husband, *, >50K, Married-civ-spouse
39.5, 80, 11.5, Self, *, Male, *, Husband, *, >50K, Married-civ-spouse
39.5, 80, 11.5, Self, *, Male, *, Husband, *, >50K, Married-civ-spouse
39.5, 80, 11.5, Self, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
30, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
34, 50, 12.5, *, United-States, Male, *, Not-in-family, services, <=50K, Never-married
34, 50, 12.5, *, United-States, Male, *, Not-in-family, services, <=50K, Never-married
