age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
40, 40, 13, *, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, *, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, *, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, *, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, *, United-States, *, White, *, Adm-clerical, *, <=50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 19.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
39, 40, 9, Private, United-States, *, White, *, manual-labor, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, manual-labor, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, manual-labor, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, manual-labor, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, manual-labor, Divorced, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
28, 42.5, 13, Private, America, *, *, *, Prof-specialty, Married-civ-spouse, <=50K
28, 42.5, 13, Private, America, *, *, *, Prof-specialty, Married-civ-spouse, <=50K
28, 42.5, 13, Private, America, *, *, *, Prof-specialty, Married-civ-spouse, <=50K
28, 42.5, 13, Private, America, *, *, *, Prof-specialty, Married-civ-spouse, >50K
28, 42.5, 13, Private, America, *, *, *, Prof-specialty, Married-civ-spouse, >50K
38.5, 40, 14, Private, *, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
38.5, 40, 14, Private, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
38.5, 40, 14, Private, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
38.5, 40, 14, Private, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
38.5, 40, 14, Private, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
52, 20.5, 5.5, Self, America, *, *, *, *, *, <=50K
53.5, 45, 9.5, Self, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, United-States, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
53.5, 45, 9.5, Self, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, United-States, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, <=50K
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, <=50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, <=50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
31, 40, 13, State-gov, *, *, *, *, *, Married-civ-spouse, >50K
31, 40, 13, State-gov, *, *, *, *, *, Married-civ-spouse, >50K
31, 40, 13, State-gov, *, *, *, *, *, Married-civ-spouse, >50K
