age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Divorced
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Divorced
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Never-married
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Divorced
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
42.5, 40, 13, *, United-States, Male, White, *, *, <=50K, Separated
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
53.5, 26.5, 13, *, America, Male, White, Husband, *, *, Married-civ-spouse
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Married-spouse-absent
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Divorced
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Married-spouse-absent
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Never-married
41.5, 40, 9, Self, *, Male, *, Not-in-family, *, *, Married-spouse-absent
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Widowed
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Widowed
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Never-married
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Divorced
62.5, 45, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
