age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Widowed
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 24, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, *, Black, *, services, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, *, Black, *, services, <=50K, Separated
29.5, 40, 13, Private, America, *, Black, *, services, <=50K, Never-married
29.5, 40, 13, Private, America, *, Black, *, services, <=50K, Never-married
29.5, 40, 13, Private, America, *, Black, *, services, <=50K, Never-married
40.5, 40, 14, Private, United-States, *, White, *, Exec-managerial, *, Married-civ-spouse
40.5, 40, 14, Private, United-States, *, White, *, Exec-managerial, *, Divorced
40.5, 40, 14, Private, United-States, *, White, *, Exec-managerial, *, Married-civ-spouse
40.5, 40, 14, Private, United-States, *, White, *, Exec-managerial, *, Married-civ-spouse
40.5, 40, 14, Private, United-States, *, White, *, Exec-managerial, *, Never-married
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-spouse-absent
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Divorced
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52.5, 45, 9.5, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
52.5, 45, 9.5, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
38.5, 80, 10, Self, *, Male, *, *, *, *, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
30.5, 40, 13, *, *, Male, *, Husband, services, >50K, Married-civ-spouse
30.5, 40, 13, *, *, Male, *, Husband, services, >50K, Married-civ-spouse
30.5, 40, 13, *, *, Male, *, Husband, services, >50K, Married-civ-spouse
30.5, 40, 13, *, *, Male, *, Husband, services, >50K, Married-civ-spouse
30.5, 40, 13, *, *, Male, *, Husband, services, >50K, Married-civ-spouse
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
35.5, 50, 12.5, Private, United-States, *, *, *, Sales, <=50K, Never-married
35.5, 50, 12.5, Private, United-States, *, *, *, Sales, <=50K, Married-civ-spouse
35.5, 50, 12.5, Private, United-States, *, *, *, Sales, <=50K, Divorced
35.5, 50, 12.5, Private, United-States, *, *, *, Sales, <=50K, Separated
