age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40, 40, 13, *, United-States, *, White, Not-in-family, *, <=50K, Never-married
40, 40, 13, *, United-States, *, White, Not-in-family, *, <=50K, Divorced
40, 40, 13, *, United-States, *, White, Not-in-family, *, <=50K, Married-spouse-absent
40, 40, 13, *, United-States, *, White, Not-in-family, *, <=50K, Never-married
40, 40, 13, *, United-States, *, White, Not-in-family, *, <=50K, Widowed
52.5, 19.5, 13, Self, United-States, *, White, *, *, *, Married-civ-spouse
52.5, 19.5, 13, Self, United-States, *, White, *, *, *, Married-civ-spouse
52.5, 19.5, 13, Self, United-States, *, White, *, *, *, Married-civ-spouse
52.5, 19.5, 13, Self, United-States, *, White, *, *, *, Married-civ-spouse
52.5, 19.5, 13, Self, United-States, *, White, *, *, *, Married-civ-spouse
39, 40, 9, Private, United-States, *, *, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, *, *, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, *, *, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, *, *, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, *, *, Not-in-family, manual-labor, <=50K, Never-married
54.5, 40, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
54.5, 40, 7, Private, United-States, *, *, *, *, <=50K, Divorced
54.5, 40, 7, Private, United-States, *, *, *, *, <=50K, Divorced
54.5, 40, 7, Private, United-States, *, *, *, *, <=50K, Divorced
54.5, 40, 7, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
28, 40, 13, Private, America, *, *, *, *, <=50K, Married-civ-spouse
28, 40, 13, Private, America, *, *, *, *, <=50K, Married-civ-spouse
28, 40, 13, Private, America, *, *, *, *, <=50K, Married-civ-spouse
28, 40, 13, Private, America, *, *, *, *, <=50K, Never-married
28, 40, 13, Private, America, *, *, *, *, <=50K, Married-civ-spouse
37.5, 40, 14, *, *, *, *, *, *, *, Married-civ-spouse
37.5, 40, 14, *, *, *, *, *, *, *, Married-civ-spouse
37.5, 40, 14, *, *, *, *, *, *, *, Married-civ-spouse
37.5, 40, 14, *, *, *, *, *, *, *, Married-civ-spouse
37.5, 40, 14, *, *, *, *, *, *, *, Never-married
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-spouse-absent
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Divorced
52, 20.5, 5.5, Self, America, *, *, *, *, <=50K, Married-civ-spouse
52.5, 46.5, 9, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
52.5, 46.5, 9, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
52.5, 46.5, 9, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
52.5, 46.5, 9, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
52.5, 46.5, 9, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
32, 50, 14, *, United-States, *, White, *, Prof-specialty, *, Never-married
32, 50, 14, *, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, *, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, *, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, *, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
42.5, 40, 13, Private, *, Male, White, Husband, *, >50K, Married-civ-spouse
42.5, 40, 13, Private, *, Male, White, Husband, *, >50K, Married-civ-spouse
42.5, 40, 13, Private, *, Male, White, Husband, *, >50K, Married-civ-spouse
42.5, 40, 13, Private, *, Male, White, Husband, *, >50K, Married-civ-spouse
42.5, 40, 13, Private, *, Male, White, Husband, *, >50K, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
38.5, 80, 10, Self, *, Male, *, *, *, *, Married-civ-spouse
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
38.5, 80, 10, Self, *, Male, *, *, *, *, Divorced
30.5, 40, 13, *, *, Male, *, Husband, *, >50K, Married-civ-spouse
