age, hours-per-week, workclass, native-country, sex, race, relationship, occupation, marital-status, income, education-num
39.5, 40, *, United-States, *, White, *, Adm-clerical, *, <=50K, 13
39.5, 40, *, United-States, *, White, *, Adm-clerical, *, <=50K, 12
39.5, 40, *, United-States, *, White, *, Adm-clerical, *, <=50K, 10
39.5, 40, *, United-States, *, White, *, Adm-clerical, *, <=50K, 9
39.5, 40, *, United-States, *, White, *, Adm-clerical, *, <=50K, 10
56, 16.5, *, United-States, *, White, *, bureaucracy, *, <=50K, 13
56, 16.5, *, United-States, *, White, *, bureaucracy, *, <=50K, 10
56, 16.5, *, United-States, *, White, *, bureaucracy, *, <=50K, 9
56, 16.5, *, United-States, *, White, *, bureaucracy, *, <=50K, 10
56, 16.5, *, United-States, *, White, *, bureaucracy, *, <=50K, 15
39, 40, *, United-States, Male, *, *, Handlers-cleaners, *, <=50K, 9
39, 40, *, United-States, Male, *, *, Handlers-cleaners, *, <=50K, 9
39, 40, *, United-States, Male, *, *, Handlers-cleaners, *, <=50K, 11
39, 40, *, United-States, Male, *, *, Handlers-cleaners, *, <=50K, 6
39, 40, *, United-States, Male, *, *, Handlers-cleaners, *, <=50K, 9
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 7
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 9
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 10
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 4
53, 40, Private, United-States, Male, *, *, manual-labor, *, <=50K, 7
28, 40, *, America, *, *, *, Prof-specialty, *, <=50K, 13
28, 40, *, America, *, *, *, Prof-specialty, *, <=50K, 13
28, 40, *, America, *, *, *, Prof-specialty, *, <=50K, 13
28, 40, *, America, *, *, *, Prof-specialty, *, <=50K, 15
28, 40, *, America, *, *, *, Prof-specialty, *, <=50K, 13
37, 40, Private, United-States, *, White, *, Exec-managerial, *, <=50K, 14
37, 40, Private, United-States, *, White, *, Exec-managerial, *, <=50K, 6
37, 40, Private, United-States, *, White, *, Exec-managerial, *, <=50K, 9
37, 40, Private, United-States, *, White, *, Exec-managerial, *, <=50K, 13
37, 40, Private, United-States, *, White, *, Exec-managerial, *, <=50K, 9
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 5
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 9
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 7
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 9
51.5, 18, Private, America, Female, Black, *, services, *, <=50K, 9
53, 45, Self, United-States, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K, 10
53, 45, Self, United-States, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K, 9
53, 45, Self, United-States, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K, 13
32.5, 50, *, United-States, *, White, *, Prof-specialty, *, >50K, 14
32.5, 50, *, United-States, *, White, *, Prof-specialty, *, >50K, 14
32.5, 50, *, United-States, *, White, *, Prof-specialty, *, >50K, 10
32.5, 50, *, United-States, *, White, *, Prof-specialty, *, >50K, 13
32.5, 50, *, United-States, *, White, *, Prof-specialty, *, >50K, 13
42.5, 40, *, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K, 13
42.5, 40, *, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K, 13
42.5, 40, *, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K, 12
42.5, 40, *, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K, 14
42.5, 40, *, United-States, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K, 14
38, 80, Self, United-States, Male, *, *, *, *, *, 10
38, 80, Self, United-States, Male, *, *, *, *, *, 9
38, 80, Self, United-States, Male, *, *, *, *, *, 9
38, 80, Self, United-States, Male, *, *, *, *, *, 13
38, 80, Self, United-States, Male, *, *, *, *, *, 13
30.5, 40, *, *, *, *, *, services, *, >50K, 13
30.5, 40, *, *, *, *, *, services, *, >50K, 13
30.5, 40, *, *, *, *, *, services, *, >50K, 13
30.5, 40, *, *, *, *, *, services, *, >50K, 13
30.5, 40, *, *, *, *, *, services, *, >50K, 13
23, 30, Private, United-States, *, White, *, Adm-clerical, Never-married, <=50K, 13
23, 30, Private, United-States, *, White, *, Adm-clerical, Never-married, <=50K, 11
23, 30, Private, United-States, *, White, *, Adm-clerical, Never-married, <=50K, 10
23, 30, Private, United-States, *, White, *, Adm-clerical, Never-married, <=50K, 13
23, 30, Private, United-States, *, White, *, Adm-clerical, Never-married, <=50K, 10
32, 50, Self, United-States, Male, *, *, Sales, *, <=50K, 12
32, 50, Self, United-States, Male, *, *, Sales, *, <=50K, 10
32, 50, Self, United-States, Male, *, *, Sales, *, <=50K, 9
32, 50, Self, United-States, Male, *, *, Sales, *, <=50K, 11
32, 50, Self, United-States, Male, *, *, Sales, *, <=50K, 10
35, 45, Private, America, Male, *, *, manual-labor, *, <=50K, 4
