age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, >50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
42.5, 41, 13, *, United-States, Male, White, *, *, *, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, >50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
39.5, 40, 9, Private, North-America, Male, White, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, >50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
62.5, 45, 7, *, United-States, *, *, *, *, *, <=50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, <=50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, <=50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, <=50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
30.5, 40, 13, *, America, *, *, *, *, Married-civ-spouse, >50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, >50K
42, 40, 14, *, United-States, *, White, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
57, 28, 5.5, *, America, *, *, *, *, *, <=50K
