age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
42, 40, 13, *, *, *, *, *, *, <=50K, Never-married
42, 40, 13, *, *, *, *, *, *, <=50K, Divorced
42, 40, 13, *, *, *, *, *, *, <=50K, Divorced
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Married-spouse-absent
42, 40, 13, *, *, *, *, *, *, <=50K, Never-married
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Divorced
42, 40, 13, *, *, *, *, *, *, <=50K, Never-married
42, 40, 13, *, *, *, *, *, *, <=50K, Divorced
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Never-married
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
42, 40, 13, *, *, *, *, *, *, <=50K, Widowed
42, 40, 13, *, *, *, *, *, *, <=50K, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Divorced
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Never-married
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Never-married
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Never-married
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Widowed
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Divorced
55, 26.5, 13.5, *, United-States, *, White, *, *, *, Married-civ-spouse
