age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
40.5, 40, 13, *, United-States, *, *, *, Adm-clerical, *, <=50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, *, *, *, Married-civ-spouse, >50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, >50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
39, 40, 9, Private, United-States, *, White, *, *, Divorced, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, >50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, >50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, <=50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, >50K
29.5, 42.5, 13, Private, America, *, *, *, services, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
40.5, 42.5, 14, *, *, *, *, *, Exec-managerial, Married-civ-spouse, >50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
57, 23, 5.5, *, America, *, *, *, *, *, <=50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, <=50K
54.5, 47.5, 9.5, *, United-States, *, *, *, Exec-managerial, Married-civ-spouse, >50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, >50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, <=50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, <=50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, >50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, <=50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, >50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, >50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, >50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, <=50K
32.5, 55, 14, *, United-States, *, White, *, Prof-specialty, *, <=50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, <=50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, <=50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, <=50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
43.5, 40, 13, *, America, Male, *, Husband, Exec-managerial, Married-civ-spouse, <=50K
43, 82.5, 10, Self, *, Male, *, *, *, *, >50K
43, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
43, 82.5, 10, Self, *, Male, *, *, *, *, >50K
43, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
43, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
43, 82.5, 10, Self, *, Male, *, *, *, *, >50K
43, 82.5, 10, Self, *, Male, *, *, *, *, >50K
43, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
43, 82.5, 10, Self, *, Male, *, *, *, *, <=50K
43, 82.5, 10, Self, *, Male, *, *, *, *, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, >50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, <=50K
32, 40, 13, *, *, *, *, *, *, Married-civ-spouse, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
25.5, 32.5, 13, *, United-States, *, White, *, *, Never-married, <=50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, <=50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, <=50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, <=50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, >50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, >50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, >50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, <=50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, >50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, <=50K
35.5, 50, 12.5, Self, United-States, *, *, *, Sales, *, >50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
36, 47.5, 4.5, Private, *, *, *, *, manual-labor, Married-civ-spouse, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
26, 37.5, 9, Self, United-States, *, *, *, *, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
34, 40, 9, Private, United-States, *, *, *, manual-labor, Never-married, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, <=50K
38.5, 50, 8, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, <=50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, <=50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, <=50K
46, 47.5, 14, Self, United-States, *, White, *, Exec-managerial, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
46, 62.5, 16, Self, United-States, *, White, *, Prof-specialty, *, >50K
55, 25, 9, *, America, *, *, *, *, *, <=50K
55, 25, 9, *, America, *, *, *, *, *, <=50K
55, 25, 9, *, America, *, *, *, *, *, <=50K
55, 25, 9, *, America, *, *, *, *, *, <=50K
55, 25, 9, *, America, *, *, *, *, *, <=50K
