age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Never-married
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Divorced
40.5, 40, 13, *, United-States, *, White, Not-in-family, bureaucracy, <=50K, Widowed
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
52.5, 21.5, 13, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 40, 9, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
56, 45, 7, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
29.5, 40, 13, Private, America, Female, *, Wife, *, *, Married-civ-spouse
39, 40, 14.5, Private, United-States, Female, White, *, *, *, Married-civ-spouse
39, 40, 14.5, Private, United-States, Female, White, *, *, *, Married-civ-spouse
39, 40, 14.5, Private, United-States, Female, White, *, *, *, Married-civ-spouse
39, 40, 14.5, Private, United-States, Female, White, *, *, *, Married-civ-spouse
39, 40, 14.5, Private, United-States, Female, White, *, *, *, Never-married
51, 26, 5, Private, America, *, *, Not-in-family, *, <=50K, Married-spouse-absent
51, 26, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
51, 26, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
51, 26, 5, Private, America, *, *, Not-in-family, *, <=50K, Divorced
51, 26, 5, Private, America, *, *, Not-in-family, *, <=50K, Separated
53.5, 45, 9, Self, United-States, Male, *, Husband, *, *, Married-civ-spouse
53.5, 45, 9, Self, United-States, Male, *, Husband, *, *, Married-civ-spouse
53.5, 45, 9, Self, United-States, Male, *, Husband, *, *, Married-civ-spouse
53.5, 45, 9, Self, United-States, Male, *, Husband, *, *, Married-civ-spouse
53.5, 45, 9, Self, United-States, Male, *, Husband, *, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, Never-married
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, *, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, *, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, *, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, *, Married-civ-spouse
43, 40, 13, Private, United-States, Male, White, Husband, Exec-managerial, *, Married-civ-spouse
43, 82, 10, Self, *, Male, *, Husband, *, *, Married-civ-spouse
43, 82, 10, Self, *, Male, *, Husband, *, *, Married-civ-spouse
43, 82, 10, Self, *, Male, *, Husband, *, *, Married-civ-spouse
43, 82, 10, Self, *, Male, *, Husband, *, *, Married-civ-spouse
43, 82, 10, Self, *, Male, *, Husband, *, *, Married-civ-spouse
31.5, 40, 13, State-gov, *, Male, *, Husband, *, *, Married-civ-spouse
31.5, 40, 13, State-gov, *, Male, *, Husband, *, *, Married-civ-spouse
31.5, 40, 13, State-gov, *, Male, *, Husband, *, *, Married-civ-spouse
31.5, 40, 13, State-gov, *, Male, *, Husband, *, *, Married-civ-spouse
31.5, 40, 13, State-gov, *, Male, *, Husband, *, *, Married-civ-spouse
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
24.5, 30, 13, Self, United-States, *, White, Own-child, *, <=50K, Never-married
34, 50, 12, Self, United-States, *, *, Not-in-family, *, *, Never-married
34, 50, 12, Self, United-States, *, *, Not-in-family, *, *, Divorced
34, 50, 12, Self, United-States, *, *, Not-in-family, *, *, Divorced
34, 50, 12, Self, United-States, *, *, Not-in-family, *, *, Married-civ-spouse
34, 50, 12, Self, United-States, *, *, Not-in-family, *, *, Separated
