age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, >50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
42, 40, 13, *, United-States, *, White, *, bureaucracy, *, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, <=50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
53, 26.5, 13, *, America, Male, White, Husband, *, Married-civ-spouse, >50K
