age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
40, 40, 13, Gov, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, Gov, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, Gov, United-States, *, White, *, Adm-clerical, *, >50K
40, 40, 13, Gov, United-States, *, White, *, Adm-clerical, *, <=50K
40, 40, 13, Gov, United-States, *, White, *, Adm-clerical, *, <=50K
52, 26.5, 13.5, Self, United-States, Male, White, *, Exec-managerial, *, <=50K
52, 26.5, 13.5, Self, United-States, Male, White, *, Exec-managerial, *, <=50K
52, 26.5, 13.5, Self, United-States, Male, White, *, Exec-managerial, *, >50K
52, 26.5, 13.5, Self, United-States, Male, White, *, Exec-managerial, *, <=50K
52, 26.5, 13.5, Self, United-States, Male, White, *, Exec-managerial, *, >50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, Handlers-cleaners, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
56.5, 40, 7, Private, United-States, *, *, *, manual-labor, *, <=50K
28.5, 40, 13, Private, America, *, *, *, Prof-specialty, *, <=50K
28.5, 40, 13, Private, America, *, *, *, Prof-specialty, *, <=50K
28.5, 40, 13, Private, America, *, *, *, Prof-specialty, *, <=50K
28.5, 40, 13, Private, America, *, *, *, Prof-specialty, *, <=50K
28.5, 40, 13, Private, America, *, *, *, Prof-specialty, *, <=50K
38.5, 40, 14, Private, America, *, *, *, Exec-managerial, *, <=50K
38.5, 40, 14, Private, America, *, *, *, Exec-managerial, *, >50K
38.5, 40, 14, Private, America, *, *, *, Exec-managerial, *, >50K
38.5, 40, 14, Private, America, *, *, *, Exec-managerial, *, >50K
38.5, 40, 14, Private, America, *, *, *, Exec-managerial, *, >50K
51, 28, 5.5, Private, America, *, *, *, Other-service, *, <=50K
51, 28, 5.5, Private, America, *, *, *, Other-service, *, <=50K
51, 28, 5.5, Private, America, *, *, *, Other-service, *, <=50K
51, 28, 5.5, Private, America, *, *, *, Other-service, *, <=50K
51, 28, 5.5, Private, America, *, *, *, Other-service, *, <=50K
53.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, Married-civ-spouse, >50K
53.5, 45, 9.5, Self, *, Male, *, Husband, Exec-managerial, Married-civ-spouse, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, >50K
32, 50, 14, Private, United-States, *, White, *, Prof-specialty, *, <=50K
42.5, 40, 13, Private, *, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
42.5, 40, 13, Private, *, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
42.5, 40, 13, Private, *, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
42.5, 40, 13, Private, *, Male, White, Husband, Exec-managerial, Married-civ-spouse, <=50K
42.5, 40, 13, Private, *, Male, White, Husband, Exec-managerial, Married-civ-spouse, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, <=50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
38.5, 80, 10, Self, *, Male, *, *, *, *, <=50K
38.5, 80, 10, Self, *, Male, *, *, *, *, >50K
30.5, 40, 13, Gov, *, *, *, *, Prof-specialty, *, >50K
30.5, 40, 13, Gov, *, *, *, *, Prof-specialty, *, >50K
