age, hours-per-week, education-num, workclass, native-country, sex, race, relationship, occupation, marital-status, income
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, >50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, >50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, >50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, >50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, >50K
41.5, 40, 13, *, United-States, Male, White, *, bureaucracy, *, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, <=50K
52.5, 26.5, 13, Self, United-States, *, White, *, *, Married-civ-spouse, >50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, >50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, >50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, >50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
38.5, 40, 9, Private, United-States, Male, White, *, manual-labor, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
56.5, 45, 7, Private, United-States, *, *, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, >50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
30.5, 40, 13, *, *, *, Black, *, *, *, <=50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, <=50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, <=50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
40.5, 42.5, 14, Self, America, *, White, *, Exec-managerial, *, >50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 23, 6, *, America, *, *, *, *, *, <=50K
55, 47.5, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
55, 47.5, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
55, 47.5, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
55, 47.5, 9, *, United-States, Male, White, Husband, *, Married-civ-spouse, >50K
