age, fnlwgt, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 13
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 11
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 13
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 9
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 13
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 9
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 9
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 9
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 14
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 6
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 12
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 13
40, 111255.5, 3814.5, 0, 40, *, United-States, *, *, *, *, *, *, 10
51, 136536.5, 0, 0, 16.5, *, America, *, *, *, *, *, *, 13
51, 136536.5, 0, 0, 16.5, *, America, *, *, *, *, *, *, 5
51, 136536.5, 0, 0, 16.5, *, America, *, *, *, *, *, *, 5
51, 136536.5, 0, 0, 16.5, *, America, *, *, *, *, *, *, 9
