age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Divorced
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Never-married
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Never-married
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Divorced
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-spouse-absent
[50 - 55], [83311 - 155963], 13, 0, 0, [13 - 32], Self, United-States, *, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Divorced
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Never-married
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Divorced
38, [215646 - 255621], 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Separated
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 302847], 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 42], [284582 - 338033], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-spouse-absent
[52 - 53], [209642 - 234057], 9, 0, 0, 45, Self, America, *, *, *, *, *, Separated
