age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Divorced
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Never-married
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Never-married
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Divorced
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Divorced
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-spouse-absent
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Divorced
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 172281], 13, 0, 0, [13 - 35], *, United-States, *, White, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 289148], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
