age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Divorced
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Divorced
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Divorced
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Divorced
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 256908], 13, 0, 0, [13 - 40], *, *, *, White, *, *, *, Married-civ-spouse
