age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 79], [83311 - 356067], 13, 0, 0, [13 - 42], *, *, Male, White, Husband, *, <=50K, Married-civ-spouse
