age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-spouse-absent
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 38], *, *, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[38 - 39], [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
