age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Never-married
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-spouse-absent
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Divorced
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
[50 - 60], [83311 - 232618], 13, 0, 0, [13 - 37], *, *, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-spouse-absent
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Divorced
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Divorced
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Divorced
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Divorced
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Separated
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-spouse-absent
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Divorced
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Widowed
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Divorced
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[53 - 60], [234721 - 444089], 7, 0, 0, [40 - 52], Self, America, *, *, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Separated
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Never-married
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Never-married
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Never-married
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Divorced
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Never-married
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Divorced
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Divorced
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Never-married
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Married-civ-spouse
[37 - 48], [284582 - 365516], 14, 0, 0, [40 - 45], *, America, *, White, *, *, *, Never-married
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
[52 - 61], [209642 - 287229], 9, 0, 0, [45 - 48], *, America, *, *, *, *, *, Married-civ-spouse
