age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[50 - 53], [83311 - 203098], 13, 0, 0, [13 - 35], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
[38 - 40], [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
53, [234721 - 302847], 7, 0, 0, 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, [234721 - 302847], 7, 0, 0, 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, [234721 - 302847], 7, 0, 0, 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
