age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 51], [83311 - 121548], 13, 0, 0, [13 - 30], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[50 - 51], [83311 - 121548], 13, 0, 0, [13 - 30], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[50 - 51], [83311 - 121548], 13, 0, 0, [13 - 30], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
38, [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
38, [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
38, [215646 - 241962], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
53, 234721, 7, 0, 0, 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
53, 234721, 7, 0, 0, 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
53, 234721, 7, 0, 0, 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
37, 284582, 14, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
37, 284582, 14, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K, Never-married
37, 284582, 14, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K, Never-married
[52 - 53], 209642, 9, 0, 0, 45, Self-emp-not-inc, United-States, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
[52 - 53], 209642, 9, 0, 0, 45, Self-emp-not-inc, United-States, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
[52 - 53], 209642, 9, 0, 0, 45, Self-emp-not-inc, United-States, Male, *, Husband, Exec-managerial, >50K, Married-civ-spouse
[31 - 32], [45781 - 159442], [14 - 15], 14084, 0, 50, Private, United-States, Female, White, Not-in-family, *, >50K, Never-married
[31 - 32], [45781 - 159442], [14 - 15], 14084, 0, 50, Private, United-States, Female, White, Not-in-family, *, >50K, Never-married
[31 - 32], [45781 - 159442], [14 - 15], 14084, 0, 50, Private, United-States, Female, White, Not-in-family, *, >50K, Never-married
[42 - 43], [159449 - 162140], 13, [5178 - 7298], 0, [40 - 45], Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[42 - 43], [159449 - 162140], 13, [5178 - 7298], 0, [40 - 45], Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[42 - 43], [159449 - 162140], 13, [5178 - 7298], 0, [40 - 45], Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[37 - 41], [280464 - 287031], 10, [0 - 5178], 0, 80, Private, United-States, Male, *, *, *, >50K, Married-civ-spouse
[37 - 41], [280464 - 287031], 10, [0 - 5178], 0, 80, Private, United-States, Male, *, *, *, >50K, Married-civ-spouse
[37 - 41], [280464 - 287031], 10, [0 - 5178], 0, 80, Private, United-States, Male, *, *, *, >50K, Separated
23, 122272, 13, 0, 0, [30 - 35], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 122272, 13, 0, 0, [30 - 35], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 122272, 13, 0, 0, [30 - 35], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[32 - 33], [205019 - 251421], 12, [0 - 2597], 0, 50, Private, United-States, Male, *, Not-in-family, services, <=50K, Never-married
[32 - 33], [205019 - 251421], 12, [0 - 2597], 0, 50, Private, United-States, Male, *, Not-in-family, services, <=50K, Divorced
[32 - 33], [205019 - 251421], 12, [0 - 2597], 0, 50, Private, United-States, Male, *, Not-in-family, services, <=50K, Divorced
[32 - 33], 186824, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[32 - 33], 186824, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[32 - 33], 186824, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
38, [28887 - 89040], 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, [28887 - 89040], 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
