age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Divorced
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Never-married
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Never-married
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Divorced
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Divorced
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-spouse-absent
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
[50 - 59], [83311 - 155963], 13, 0, 0, [13 - 35], Self, United-States, *, White, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Never-married
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Divorced
38, [215646 - 269323], 9, 0, 0, 40, Private, America, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Divorced
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Divorced
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Separated
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Divorced
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[53 - 59], [234721 - 324568], 7, 0, 0, [40 - 45], Self, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Divorced
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Married-civ-spouse
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[37 - 44], [284582 - 356934], 14, 0, 0, 40, *, America, *, White, *, *, *, Never-married
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-spouse-absent
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Separated
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-spouse-absent
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Never-married
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
[52 - 54], [209642 - 278329], 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Never-married
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Never-married
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Never-married
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Never-married
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Never-married
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[31 - 50], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 47], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Divorced
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Never-married
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Divorced
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Separated
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[37 - 50], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, *, Married-civ-spouse
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Never-married
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Never-married
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Never-married
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Married-civ-spouse
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Married-civ-spouse
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Never-married
[23 - 26], [122272 - 205653], 13, 0, 0, [30 - 33], Private, United-States, *, White, *, *, *, Never-married
