age, fnlwgt, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 13
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 13
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 13
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 12
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 13
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 5
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 9
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 10
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 9
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 10
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 9
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 9
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 3
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 4
51, 136536.5, 0, 0, 14.5, Self, America, *, *, *, *, *, *, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 11
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 3
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 3
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 7
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 3
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 14
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 16
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 14
53, 244503, 0, 0, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 10
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 13
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 9
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 10
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 13
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 9
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 13
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 10
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 13
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 10
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 9
28, 346252, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 2
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 14
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 15
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 14
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
