age, fnlwgt, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 13
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 13
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 13
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 12
39.5, 82942, 2377, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 13
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 9
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 10
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 9
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 10
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 9
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 9
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 9
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 11
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 9
52, 136536.5, 0, 0, 14, Self, United-States, *, White, *, *, *, *, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 10
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 11
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 3
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 3
38, 221001.5, 0, 0, 40, *, America, Male, White, *, *, *, <=50K, 9
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 7
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 10
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 11
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 14
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 12
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 9
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 9
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 9
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 14
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 5
53, 251633, 0, 0, 40, *, America, *, Black, *, *, *, *, 10
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 13
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 10
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 9
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 9
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 8
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 9
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 10
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 6
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 5
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 9
29, 350720.5, 0, 0, 40, *, America, *, Black, *, *, *, <=50K, 10
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 14
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 10
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 15
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 14
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K, 5
55, 176870, 297, 0, 18, *, America, *, Black, *, *, *, *, 5
55, 176870, 297, 0, 18, *, America, *, Black, *, *, *, *, 9
