age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, >50K
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, Never-married, Not-in-family, *, <=50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, <=50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, >50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, <=50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, <=50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, <=50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, <=50K
53.5, 141512, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, <=50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, >50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, >50K
38, 227700.5, 9, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, <=50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, <=50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, <=50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, <=50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, >50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, <=50K
54.5, 257030.5, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, <=50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, >50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, >50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, >50K
28.5, 357752, 13, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
38, 311307.5, 14, 0, 0, 40, Self, United-States, *, White, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
52, 187641.5, 5, 0, 0, 20.5, Self, America, *, *, *, *, *, <=50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
35.5, 141862, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
35.5, 141862, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
35.5, 141862, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
35.5, 141862, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
35.5, 141862, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
