age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, >50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, >50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, >50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
41, 103556.5, 13, 2819, 0, 40, *, United-States, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, >50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, <=50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, >50K
38, 252976, 9, 0, 0, 40, Private, America, Male, White, *, *, *, <=50K
