age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Never-married
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Divorced
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
41.5, 103556.5, 13, 3814.5, 0, 40, *, *, *, White, *, *, *, Divorced
54.5, 192063.5, 13, 0, 0, 19, *, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 19, *, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 19, *, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 19, *, United-States, *, White, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 19, *, United-States, *, White, *, *, *, Never-married
