age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Divorced
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Never-married
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Divorced
39, 103556.5, 13, 3119, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Widowed
54.5, 141512, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Divorced
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Separated
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Never-married
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Separated
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Divorced
38, 235633.5, 9, 0, 0, 40, Self, America, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Never-married
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Widowed
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
28.5, 357752, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Divorced
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Divorced
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-spouse-absent
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-civ-spouse
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-civ-spouse
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Divorced
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-spouse-absent
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-civ-spouse
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Never-married
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Widowed
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Never-married
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Divorced
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Divorced
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Never-married
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Widowed
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Divorced
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Separated
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-spouse-absent
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Separated
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Married-civ-spouse
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Never-married
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Divorced
53, 233279, 9, 0, 0, 45, Self, America, *, *, *, *, *, Widowed
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Never-married
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Never-married
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Never-married
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Never-married
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Never-married
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Divorced
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Never-married
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40, 156320.5, 14, 14554, 0, 50, *, United-States, *, White, *, *, >50K, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Never-married
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Divorced
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Divorced
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Separated
43, 195066.5, 13, 7849, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Divorced
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Divorced
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Separated
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Separated
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Divorced
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
42, 323862, 10, 0, 0, 85.5, *, *, *, *, *, *, *, Married-civ-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Divorced
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-AF-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
30, 160069, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Married-civ-spouse
24, 172553.5, 13, 0, 0, 30, *, *, *, *, *, *, <=50K, Never-married
