age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Divorced
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 95785.5, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Divorced
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Never-married
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Divorced
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Never-married
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Divorced
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Never-married
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Divorced
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Widowed
54.5, 192063.5, 13, 0, 0, 18.5, *, *, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Divorced
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Divorced
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Never-married
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Never-married
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Divorced
38, 242484.5, 9, 0, 0, 40, Private, America, Male, White, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Never-married
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Widowed
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Widowed
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
28.5, 365836.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Married-civ-spouse
28.5, 365836.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
