age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Never-married
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Divorced
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
39.5, 91726, 13, 2174, 0, 40, *, United-States, *, White, *, *, <=50K, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Never-married
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Widowed
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Divorced
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Divorced
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Never-married
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Divorced
38, 230368, 9, 0, 0, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Never-married
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Widowed
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Married-civ-spouse
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
28.5, 356945.5, 13, 0, 0, 40, *, *, *, *, *, *, <=50K, Never-married
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Divorced
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38.5, 311307.5, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-spouse-absent
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-civ-spouse
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Married-civ-spouse
52, 235116, 5.5, 0, 0, 23, Self, *, *, *, *, *, <=50K, Divorced
