age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Never-married
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Married-civ-spouse
39, 95785.5, 13, 2174, 0, 40, *, *, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Never-married
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Divorced
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Married-civ-spouse
54, 168761, 13, 0, 0, 16.5, *, United-States, *, White, *, *, *, Widowed
38, 231378.5, 9, 0, 0, 40, Self, America, *, White, *, *, *, Divorced
