dataset,precision,recall,f1
adults_age_0_0.2.csv,0.79246465768354846,0.81032361709815925,0.80128820993563887
adults_age_0_0.4.csv,0.79087368447750694,0.80913121401360466,0.79989066130383291
adults_age_0_0.6.csv,0.79037697061989509,0.80843513634936937,0.79929738058745792
adults_age_0_0.8.csv,0.78870027059094294,0.80614631588109464,0.7973202776098699
adults_age_0_1.csv,0.78385865512478792,0.80382564671107759,0.79371210184186225
adults_relationship_Husband_0.2.csv,0.77545554886367962,0.79440624330170118,0.78480897440670283
adults_relationship_Husband_0.4.csv,0.75498955974342563,0.77503481441420385,0.76487296061900012
adults_relationship_Husband_0.6.csv,0.72643134170321377,0.75047179358427152,0.73825203745613421
adults_relationship_Husband_0.8.csv,0.69291237742978384,0.71867829329823407,0.70554761001824295
adults_relationship_Husband_1.csv,0.64117374711102904,0.67122399900355456,0.65583516498100047
adults_relationship_Not-in-family_0.2.csv,0.80104543321157262,0.81949433300010011,0.81016019916718318
adults_relationship_Not-in-family_0.4.csv,0.81118058051364417,0.8300334091376268,0.82049356653482364
adults_relationship_Not-in-family_0.6.csv,0.82184696208400077,0.84073345752910211,0.83117084447580625
adults_relationship_Not-in-family_0.8.csv,0.83664817206898301,0.85602740323320459,0.84622192720131506
adults_relationship_Not-in-family_1.csv,0.848395719826877,0.86967320791243574,0.85889214717155604
adults_relationship_Own-child_0.2.csv,0.79023958573816644,0.80880937162921607,0.79940887100480784
adults_relationship_Own-child_0.4.csv,0.78929411494448876,0.80688384454818751,0.79798767579747454
adults_relationship_Own-child_0.6.csv,0.79343696991457591,0.80917296494851931,0.8012194432847094
adults_relationship_Own-child_0.8.csv,0.79331565200827758,0.80767730250786796,0.80042781984730982
adults_relationship_Own-child_1.csv,0.79446074084180485,0.80638957761881025,0.80037603736648499
adults_relationship_Unmarried_0.2.csv,0.79790325635664139,0.81592459829102171,0.80680560771871812
adults_relationship_Unmarried_0.4.csv,0.80249224267441333,0.8217920754912369,0.81202458772298736
adults_relationship_Unmarried_0.6.csv,0.81039712778377804,0.82958495920539188,0.81987476118833169
adults_relationship_Unmarried_0.8.csv,0.81570024921770656,0.83454053351810153,0.82500957469503011
adults_relationship_Unmarried_1.csv,0.82302556970663543,0.84185528756957329,0.83232424574382813
adults_relationship_Wife_0.2.csv,0.79192500661238729,0.80940113750418197,0.80056200629424268
adults_relationship_Wife_0.4.csv,0.7884926935647022,0.80772470657827,0.79798971987333855
adults_relationship_Wife_0.6.csv,0.78970183920114734,0.80822322252180068,0.79884980410519513
adults_relationship_Wife_0.8.csv,0.79090066801943515,0.80764244217999259,0.79918099887079186
adults_relationship_Wife_1.csv,0.79035258882803938,0.80685817258269332,0.79851562751493144
original_dataset.csv,0.79276253771602678,0.8108881457769368,0.80171511798150075
