age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Never-married
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Never-married
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Never-married
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Never-married
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Never-married
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
40.5, 103556.5, 13, 2819, 0, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 168761, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
