age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Separated
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
43, 101488.5, 13, 2749.5, 0, 40, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 157270.5, 13, 0, 0, 26.5, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Separated
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
41, 237846, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Separated
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
56, 301363, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Separated
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Never-married
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Divorced
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Never-married
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Never-married
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Never-married
30, 364283, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Never-married
