age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Never-married
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Never-married
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Never-married
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Never-married
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Never-married
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Divorced
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Divorced
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
41, 103556.5, 13, 3814.5, 0, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Never-married
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Divorced
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Widowed
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
54.5, 170109.5, 13, 0, 0, 19, *, *, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Divorced
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Divorced
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Separated
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Never-married
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Separated
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Divorced
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Never-married
38, 242484.5, 9, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Never-married
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Divorced
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Widowed
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Separated
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Widowed
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
56, 268784, 7, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Divorced
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Married-civ-spouse
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
29, 373040.5, 13, 0, 0, 40, *, *, *, *, *, *, *, Never-married
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Divorced
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Never-married
40.5, 320758, 14, 0, 0, 40, *, America, *, *, *, *, *, Married-civ-spouse
